# CENSUS TRACT,PRIMARY,OTHER,ALL
340311245,11,18,29
340311246,4,9,13
340311247,1,9,10
340311248,7,4,11
340311249,1,6,7
340311250,2,2,4
340311251,1,1,2
340311337,4,7,11
340311432,8,4,12
340311433,0,2,2
340311434,5,8,13
340311540,16,22,38
340311635,6,6,12
340311753,1,2,3
340311754,6,4,10
340311755,2,1,3
340311756,12,26,38
340311757,21,27,48
340311758,7,12,19
340311801,4,5,9
340311802,2,3,5
340311805,1,0,1
340311809,2,0,2
340311810,0,1,1
340311812,1,0,1
340311813,0,4,4
340311815,1,0,1
340311816,3,1,4
340311817,3,7,10
340311819,0,3,3
340311820,0,1,1
340311821,3,1,4
340311824,2,1,3
340311825,16,18,34
340311826,1,2,3
340311827,1,1,2
340311828,3,0,3
340311829,58,37,95
340311830,3,3,6
340311831,2,9,11
340311964,6,8,14
340312036,5,0,5
340312167,9,2,11
340312238,17,16,33
340312366,0,2,2
340312460,68,95,163
340312461,40,41,81
340312462,34,45,79
340312463,5,13,18
340312568,7,12,19
340312641,31,37,68
340330105,1,1,2
340330201,0,1,1
340330203,0,1,1
340330205,5,2,7
340330206,3,2,5
340330207,10,7,17
340330208,8,0,8
340330209,1,0,1
340330210,0,1,1
340330211,10,3,13
340330212,0,3,3
340330213,6,13,19
340330214,0,1,1
340330215,0,2,2
340330216,3,0,3
340330217,3,6,9
340330219,6,0,6
340330222,0,1,1
340335019,2,1,3
340350042,2,6,8
340350051,1,2,3
340350111,2,4,6
340350112,1,0,1
340350458,1,0,1
340350501,6,10,16
340350502,0,3,3
340350503,17,20,37
340350504,2,11,13
340350505,1,0,1
340350506,11,14,25
340350507,17,12,29
340350508,15,19,34
340350509,30,45,75
340350510,15,25,40
340350511,3,2,5
340350512,1,0,1
340350513,2,9,11
340350514,1,0,1
340350516,0,1,1
340350517,2,1,3
340350518,0,1,1
340350519,5,4,9
340350520,9,7,16
340350521,13,32,45
340350522,65,93,158
340350524,9,11,20
340350525,4,14,18
340350526,48,83,131
340350527,14,19,33
340350528,3,6,9
340350529,28,33,61
340350530,1,1,2
340350531,54,56,110
340350532,8,3,11
340350533,11,11,22
340350534,55,70,125
340350535,8,11,19
340350536,23,22,45
340350537,21,15,36
340350538,25,32,57
340350539,44,126,170
340370311,0,2,2
340373710,5,2,7
340373711,5,3,8
340373712,1,1,2
340373713,0,3,3
340373714,1,1,2
340373715,2,1,3
340373716,10,1,11
340373717,2,1,3
340373718,5,1,6
340373720,3,1,4
340373721,0,2,2
340373722,0,1,1
340373723,1,1,2
340373724,3,5,8
340373725,0,1,1
340373726,8,5,13
340373727,1,1,2
340373728,1,0,1
340373729,2,0,2
340373731,16,11,27
340373732,4,5,9
340373733,4,3,7
340373734,13,13,26
340373735,8,6,14
340373736,1,5,6
340373737,5,21,26
340373738,1,4,5
340373739,1,3,4
340373740,4,4,8
340373741,1,1,2
340373742,1,1,2
340373743,1,0,1
340373744,1,0,1
340373747,2,2,4
340373748,0,2,2
340373750,2,0,2
340390301,0,1,1
340390303,1,0,1
340390304,2,0,2
340390305,4,1,5
340390306,2,0,2
340390307,4,3,7
340390308,21,9,30
340390309,1,0,1
340390310,1,0,1
340390311,3,0,3
340390312,2,8,10
340390313,0,1,1
340390314,0,1,1
340390315,0,1,1
340390316,6,12,18
340390317,9,13,22
340390318,13,9,22
340390319,17,13,30
340390320,6,9,15
340390321,9,13,22
340390322,0,2,2
340390323,2,3,5
340390324,1,1,2
340390325,10,11,21
340390326,8,6,14
340390327,10,25,35
340390328,3,2,5
340390329,9,6,15
340390330,13,6,19
340390331,10,3,13
340390332,7,7,14
340390333,5,4,9
340390334,2,7,9
340390335,14,14,28
340390336,11,17,28
340390337,4,7,11
340390338,3,2,5
340390339,6,4,10
340390340,7,0,7
340390341,1,1,2
340390342,3,1,4
340390343,1,0,1
340390344,1,9,10
340390347,5,8,13
340390348,11,2,13
340390349,5,3,8
340390350,1,0,1
340390351,1,2,3
340390352,1,1,2
340390353,0,1,1
340390354,0,1,1
340390355,7,3,10
340390356,1,0,1
340390357,6,11,17
340390359,7,9,16
340390360,0,5,5
340390362,13,7,20
340390363,17,19,36
340390364,25,43,68
340390365,12,37,49
340390366,18,29,47
340390367,14,20,34
340390368,19,22,41
340390369,4,1,5
340390370,7,4,11
340390371,11,11,22
340390372,10,3,13
340390373,4,4,8
340390374,0,1,1
340390375,12,31,43
340390376,31,48,79
340390377,12,30,42
340390378,36,67,103
340390379,17,37,54
340390380,73,58,131
340390381,23,30,53
340390382,33,33,66
340390383,9,21,30
340390384,9,8,17
340390385,4,4,8
340390386,35,53,88
340390387,9,8,17
340390388,1,2,3
340390389,2,0,2
340390391,8,7,15
340390392,3,5,8
340390393,6,3,9
340390394,2,0,2
340390395,0,1,1
340390396,4,0,4
340390397,9,23,32
340390517,3,0,3
340410102,0,1,1
340410306,24,15,39
340410307,1,2,3
340410308,2,0,2
340410311,10,4,14
340410312,3,5,8
340410313,3,11,14
340410314,15,14,29
340410315,1,2,3
340410316,4,3,7
340410317,2,1,3
340410318,2,5,7
340410319,7,4,11
340410320,7,2,9
340410321,0,4,4
340410322,11,10,21
340410323,3,0,3
340410324,1,0,1
340410462,1,0,1
350010001,87,143,230
350010002,24,28,52
350010003,77,86,163
350010004,38,61,99
350010005,25,38,63
350010006,7,25,32
350010007,24,55,79
350010008,2,3,5
350010009,42,80,122
350010010,2,4,6
350010011,31,32,63
350010012,4,6,10
350010014,1,0,1
350010015,4,7,11
350010016,18,51,69
350010017,14,16,30
350010018,80,153,233
350010019,21,50,71
350010020,9,45,54
350010021,1,2,3
350010022,5,14,19
350010023,0,1,1
350010024,1,1,2
350010025,0,1,1
350010026,5,2,7
350010027,1,5,6
350010028,16,25,41
350010029,3,4,7
350010030,10,26,36
350010031,10,18,28
350010032,5,3,8
350010034,1,7,8
350010035,19,37,56
350010036,13,14,27
350010037,227,394,621
350010038,20,26,46
350010040,2,1,3
350010043,1,0,1
350010044,3,0,3
350010045,6,2,8
350010046,2,2,4
350010047,54,58,112
350010105,0,1,1
350019702,1,4,5
350039761,2,0,2
350039762,3,0,3
350050001,10,12,22
350050002,5,4,9
350050003,10,7,17
350050004,0,1,1
350050009,2,1,3
350050010,11,22,33
350050011,2,3,5
350050013,0,1,1
350069741,1,0,1
350069742,12,5,17
350069743,1,0,1
350069746,0,1,1
350079505,3,5,8
350079506,7,3,10
350079507,3,0,3
350079508,6,2,8
350090002,8,10,18
350090003,14,11,25
350090004,3,7,10
350090006,6,2,8
350090009,4,5,9
350119601,1,1,2
350130001,3,5,8
350130002,6,9,15
350130003,4,5,9
350130004,2,2,4
350130005,2,1,3
350130006,7,5,12
350130007,1,4,5
350130008,0,2,2
350130009,5,5,10
350130010,4,3,7
350130011,9,12,21
350130012,68,86,154
350130013,7,2,9
350130014,1,0,1
350130015,6,6,12
350130017,7,12,19
350130018,2,2,4
350150001,4,1,5
350150002,6,10,16
350150003,5,5,10
350150004,12,10,22
350150005,1,3,4
350150007,0,1,1
350150010,3,3,6
350150011,4,2,6
350150012,0,1,1
350179841,0,2,2
350179843,19,13,32
350179844,8,17,25
350179847,2,4,6
350179848,1,0,1
350179849,1,2,3
350199616,1,1,2
350239881,1,0,1
350239883,0,1,1
350250001,7,6,13
350250005,11,7,18
350250006,5,5,10
350250007,4,7,11
350250008,0,1,1
350250009,1,1,2
350250010,7,0,7
350279803,1,3,4
350279805,1,4,5
350279806,2,1,3
350279807,1,1,2
350279808,11,7,18
350280001,4,4,8
350280002,1,1,2
350280003,12,13,25
350280004,11,7,18
350280005,3,4,7
350299862,5,2,7
350299863,2,3,5
350299864,8,5,13
350299865,0,2,2
350319721,0,1,1
350319722,13,1,14
350319723,1,0,1
350319729,20,3,23
350319730,10,8,18
350319731,54,42,96
350319732,5,5,10
350319733,2,4,6
350339551,0,1,1
350339552,0,1,1
350350001,8,12,20
350350002,1,1,2
350350003,15,16,31
350350004,6,7,13
350350005,2,1,3
350350006,3,4,7
350350007,0,2,2
350350008,3,0,3
350350009,3,2,5
350379586,7,1,8
350399535,1,2,3
350399536,4,1,5
350399538,1,0,1
350399540,2,0,2
350399541,1,1,2
350399542,14,7,21
350399543,0,1,1
350399544,1,1,2
350419590,1,1,2
350419591,3,0,3
350419592,5,2,7
350430047,3,4,7
350430101,2,1,3
350430102,3,1,4
350430103,0,1,1
350430105,10,25,35
350430106,25,44,69
350430107,26,17,43
350450001,1,1,2
350450002,18,29,47
350450003,12,18,30
350450004,24,31,55
350450005,5,4,9
350450006,2,4,6
350450007,5,1,6
350450010,33,7,40
350479572,6,2,8
350479573,18,8,26
350479574,6,2,8
350479575,0,3,3
350479576,3,0,3
350490001,12,36,48
350490002,2,10,12
350490003,5,11,16
350490004,13,36,49
350490005,5,13,18
350490006,5,5,10
350490007,2,0,2
350490008,3,0,3
350490009,8,4,12
350490010,30,79,109
350490011,28,22,50
350490012,1,2,3
350490038,2,4,6
350490101,0,1,1
350490102,7,9,16
350490103,40,59,99
350490104,9,20,29
350490105,1,10,11
350519821,2,2,4
350519822,7,5,12
350519823,0,2,2
350539783,10,4,14
350559521,1,0,1
350559522,3,3,6
350559523,1,0,1
350559524,3,4,7
350559525,5,3,8
350559526,15,14,29
350559527,1,6,7
350579632,1,1,2
350599502,3,2,5
350619701,1,4,5
350619702,1,0,1
350619703,4,5,9
350619704,4,1,5
350619707,0,1,1
350619708,5,0,5
350619709,5,2,7
350619710,2,1,3
360010001,1,1,2
360010002,4,24,28
360010003,12,28,40
360010004,11,21,32
360010005,0,6,6
360010007,1,0,1
360010011,4,6,10
360010014,9,14,23
360010015,73,142,215
360010016,22,47,69
360010017,6,29,35
360010018,44,112,156
360010019,13,16,29
360010020,11,12,23
360010021,57,103,160
360010022,1,4,5
360010023,1,1,2
360010025,1,1,2
360010026,4,2,6
360010127,1,6,7
360010128,4,3,7
360010129,0,2,2
360010130,3,1,4
360010131,0,1,1
360010132,3,3,6
360010133,1,2,3
360010134,1,0,1
360010135,53,41,94
360010136,24,56,80
360010137,41,97,138
360010138,4,10,14
360010139,7,35,42
360010140,3,5,8
360010141,22,37,59
360010142,57,157,214
360010143,13,27,40
360010144,2,1,3
360010145,10,28,38
360010146,99,139,238
360010147,0,1,1
360010148,5,3,8
360010330,0,1,1
360010900,2,0,2
360039501,2,0,2
360039502,1,0,1
360039503,4,2,6
360039504,2,0,2
360039505,8,4,12
360039506,1,0,1
360039507,12,11,23
360039508,5,2,7
360039509,1,0,1
360039510,0,2,2
360039511,0,1,1
360039512,1,0,1
360050002,0,2,2
360050004,1,2,3
360050016,2,5,7
360050020,1,0,1
360050027,2,0,2
360050028,2,0,2
360050033,0,1,1
360050036,1,0,1
360050039,1,2,3
360050040,0,1,1
360050041,1,1,2
360050043,0,1,1
360050044,3,0,3
360050047,0,1,1
360050048,2,0,2
360050049,22,45,67
360050050,2,2,4
360050054,0,1,1
360050056,1,0,1
360050057,0,1,1
360050059,4,5,9
360050061,1,1,2
360050064,0,1,1
360050065,5,7,12
360050066,1,1,2
360050067,7,6,13
360050069,0,1,1
360050070,4,0,4
360050071,1,1,2
360050072,5,3,8
360050074,1,2,3
360050075,1,0,1
360050077,1,0,1
360050078,1,0,1
360050079,2,1,3
360050084,0,2,2
360050085,2,0,2
360050089,1,0,1
360050092,6,1,7
360050098,4,0,4
360050118,1,7,8
360050119,1,0,1
360050121,2,1,3
360050125,0,1,1
360050127,3,0,3
360050129,1,0,1
360050132,1,5,6
360050133,1,0,1
360050137,1,1,2
360050138,0,1,1
360050141,0,1,1
360050145,0,1,1
360050147,2,2,4
360050149,21,25,46
360050151,1,0,1
360050154,0,1,1
360050155,1,0,1
360050156,4,6,10
360050157,1,0,1
360050158,3,0,3
360050160,4,4,8
360050162,2,0,2
360050163,0,1,1
360050164,2,0,2
360050166,2,1,3
360050167,1,0,1
360050173,1,0,1
360050175,4,7,11
360050181,0,2,2
360050183,4,2,6
360050184,1,1,2
360050193,1,0,1
360050194,2,1,3
360050195,4,0,4
360050196,6,5,11
360050197,3,1,4
360050198,2,6,8
360050201,2,0,2
360050202,0,2,2
360050204,2,12,14
360050205,2,0,2
360050206,1,1,2
360050208,9,2,11
360050210,7,5,12
360050211,1,0,1
360050212,3,3,6
360050213,2,0,2
360050215,1,0,1
360050216,4,3,7
360050217,1,0,1
360050218,0,3,3
360050219,1,0,1
360050223,1,0,1
360050224,5,5,10
360050225,32,22,54
360050228,16,10,26
360050229,59,29,88
360050232,0,2,2
360050233,4,0,4
360050235,1,1,2
360050236,1,2,3
360050237,11,4,15
360050241,1,2,3
360050243,1,0,1
360050244,3,2,5
360050245,1,0,1
360050246,3,3,6
360050247,0,1,1
360050248,17,15,32
360050250,7,5,12
360050251,5,0,5
360050252,4,2,6
360050254,6,6,12
360050255,0,1,1
360050256,1,4,5
360050258,3,10,13
360050261,13,31,44
360050263,3,3,6
360050264,5,1,6
360050265,1,1,2
360050266,8,7,15
360050267,5,5,10
360050269,1,0,1
360050273,3,1,4
360050274,2,3,5
360050277,1,2,3
360050279,7,3,10
360050281,1,3,4
360050283,2,1,3
360050284,37,107,144
360050285,38,50,88
360050286,9,33,42
360050287,4,6,10
360050288,20,14,34
360050289,10,6,16
360050293,69,106,175
360050295,22,35,57
360050296,191,137,328
360050297,28,33,61
360050300,10,10,20
360050301,4,8,12
360050302,4,3,7
360050307,62,116,178
360050309,0,1,1
360050310,11,12,23
360050312,10,7,17
360050314,7,4,11
360050316,6,2,8
360050317,1,1,2
360050318,9,7,16
360050320,13,7,20
360050322,6,4,10
360050323,35,52,87
360050324,1,1,2
360050328,2,2,4
360050329,3,10,13
360050330,2,0,2
360050332,7,8,15
360050333,7,14,21
360050336,2,2,4
360050338,3,2,5
360050339,1,9,10
360050340,2,1,3
360050341,6,8,14
360050342,2,0,2
360050343,7,2,9
360050344,1,0,1
360050345,10,15,25
360050346,5,1,6
360050351,11,20,31
360050352,0,2,2
360050356,0,1,1
360050358,10,5,15
360050359,1,0,1
360050361,0,2,2
360050363,0,3,3
360050364,2,3,5
360050365,1,0,1
360050366,2,5,7
360050368,0,1,1
360050370,4,1,5
360050372,1,2,3
360050373,4,1,5
360050374,1,0,1
360050375,11,5,16
360050376,5,19,24
360050379,8,5,13
360050380,3,0,3
360050382,2,1,3
360050383,2,0,2
360050385,1,0,1
360050386,2,1,3
360050387,6,1,7
360050388,1,1,2
360050389,2,4,6
360050390,0,2,2
360050391,13,3,16
360050392,0,1,1
360050393,1,0,1
360050394,0,1,1
360050396,0,1,1
360050397,3,3,6
360050398,1,0,1
360050399,3,1,4
360050401,2,0,2
360050403,3,3,6
360050405,0,2,2
360050406,3,2,5
360050407,6,5,11
360050408,3,2,5
360050409,8,6,14
360050411,7,6,13
360050413,11,10,21
360050414,1,4,5
360050415,1,4,5
360050418,3,0,3
360050419,16,31,47
360050420,75,37,112
360050421,167,289,456
360050422,1,2,3
360050423,6,3,9
360050424,7,6,13
360050425,5,1,6
360050426,9,3,12
360050428,2,0,2
360050429,2,2,4
360050430,2,1,3
360050431,14,13,27
360050432,2,0,2
360050436,1,1,2
360050440,1,0,1
360050448,2,0,2
360050449,2,3,5
360050451,5,3,8
360050454,4,0,4
360050462,14,20,34
360050484,5,4,9
360050502,1,1,2
360050516,19,34,53
360070001,4,7,11
360070003,0,4,4
360070005,2,13,15
360070006,1,0,1
360070007,2,2,4
360070008,0,2,2
360070012,6,4,10
360070013,0,1,1
360070014,8,37,45
360070015,17,34,51
360070016,5,21,26
360070017,7,15,22
360070018,3,8,11
360070102,0,1,1
360070119,1,0,1
360070121,14,4,18
360070122,2,2,4
360070124,1,1,2
360070125,3,1,4
360070126,3,2,5
360070127,8,12,20
360070128,7,12,19
360070130,7,9,16
360070131,0,2,2
360070132,14,5,19
360070133,15,6,21
360070134,1,2,3
360070135,9,4,13
360070136,5,2,7
360070137,6,4,10
360070138,0,1,1
360070139,38,50,88
360070141,19,23,42
360070142,11,20,31
360070143,37,52,89
360070144,12,12,24
360070145,2,0,2
360070146,4,10,14
360079908,2,0,2
360099601,0,1,1
360099603,1,0,1
360099604,6,3,9
360099605,1,0,1
360099606,1,0,1
360099607,1,2,3
360099608,1,1,2
360099610,5,4,9
360099611,6,8,14
360099612,3,4,7
360099613,0,6,6
360099614,1,1,2
360099615,17,19,36
360099616,7,19,26
360099617,6,2,8
360099618,6,4,10
360099621,3,3,6
360110401,0,2,2
360110402,0,1,1
360110404,3,0,3
360110406,1,3,4
360110407,2,8,10
360110408,0,2,2
360110410,3,4,7
360110411,3,2,5
360110412,2,4,6
360110413,3,4,7
360110414,12,16,28
360110415,1,0,1
360110416,0,3,3
360110417,9,20,29
360110418,7,4,11
360110419,3,0,3
360130162,0,1,1
360130301,4,0,4
360130302,3,8,11
360130303,1,0,1
360130304,5,4,9
360130305,9,16,25
360130306,7,22,29
360130307,5,7,12
360130308,0,2,2
360130351,6,4,10
360130352,0,2,2
360130353,0,1,1
360130354,1,0,1
360130355,1,1,2
360130356,6,7,13
360130357,3,12,15
360130358,7,3,10
360130359,4,7,11
360130360,1,0,1
360130361,2,1,3
360130363,1,1,2
360130364,6,7,13
360130365,9,3,12
360130366,1,1,2
360130367,0,1,1
360130368,0,2,2
360130369,6,1,7
360130370,3,3,6
360130371,11,7,18
360130372,4,3,7
360130373,4,1,5
360130375,0,3,3
360150001,1,10,11
360150002,1,0,1
360150004,14,25,39
360150005,16,26,42
360150006,2,3,5
360150007,0,9,9
360150008,6,10,16
360150009,0,1,1
360150010,0,1,1
360150011,0,1,1
360150101,0,1,1
360150102,2,4,6
360150103,6,13,19
360150104,3,9,12
360150105,5,1,6
360150106,4,8,12
360150107,14,18,32
360150108,0,3,3
360150109,17,20,37
360150110,0,2,2
360150111,7,3,10
360150112,3,3,6
360170124,1,1,2
360179901,4,2,6
360179903,9,11,20
360179904,5,13,18
360179905,2,0,2
360179906,3,6,9
360179907,1,0,1
360179908,4,2,6
360179909,2,1,3
360191001,2,1,3
360191002,1,0,1
360191004,3,0,3
360191006,1,3,4
360191007,0,2,2
360191008,4,16,20
360191009,17,12,29
360191010,25,41,66
360191011,1,2,3
360191013,7,17,24
360191016,3,6,9
360191017,0,4,4
360191018,2,0,2
360191019,6,9,15
360191020,2,2,4
360210526,0,3,3
360211500,1,0,1
360219901,0,2,2
360219902,3,2,5
360219903,3,8,11
360219904,9,7,16
360219905,2,1,3
360219906,2,0,2
360219907,6,4,10
360219908,4,2,6
360219909,1,3,4
360219910,6,8,14
360219911,3,1,4
360219913,11,22,33
360219914,0,1,1
360219915,1,5,6
360219916,1,2,3
360219918,1,1,2
360219919,0,1,1
360219920,2,0,2
360230169,0,1,1
360239902,3,6,9
360239903,1,1,2
360239904,3,2,5
360239905,8,8,16
360239906,1,0,1
360239907,10,5,15
360239909,5,7,12
360239910,4,4,8
360259509,0,1,1
360259901,1,0,1
360259902,0,1,1
360259903,0,1,1
360259904,9,6,15
360259906,15,5,20
360259907,1,0,1
360259908,9,3,12
360259910,2,2,4
360259912,3,3,6
360259914,0,1,1
360270100,5,3,8
360270200,3,11,14
360270300,1,3,4
360270400,2,3,5
360270501,4,10,14
360270502,16,18,34
360270601,6,4,10
360270602,20,19,39
360270603,13,15,28
360270701,8,16,24
360270702,8,8,16
360270703,1,5,6
360270801,11,18,29
360270802,3,7,10
360270900,1,0,1
360271000,4,0,4
360271100,11,5,16
360271200,1,0,1
360271300,4,11,15
360271401,4,42,46
360271402,4,1,5
360271403,10,11,21
360271404,19,34,53
360271405,3,6,9
360271406,1,2,3
360271407,5,3,8
360271408,2,5,7
360271500,24,13,37
360271600,29,30,59
360271700,1,7,8
360271800,2,0,2
360271901,2,3,5
360271902,5,7,12
360271903,11,13,24
360271904,1,4,5
360272000,7,3,10
360272101,4,4,8
360272102,6,1,7
360272103,0,2,2
360272202,1,1,2
360272204,1,3,4
360272206,0,1,1
360272207,44,38,82
360272208,8,15,23
360272209,11,39,50
360272210,8,9,17
360273000,3,1,4
360274100,7,3,10
360279918,0,1,1
360290001,0,1,1
360290002,1,0,1
360290006,2,0,2
360290007,3,3,6
360290008,12,17,29
360290009,3,2,5
360290010,3,2,5
360290011,2,0,2
360290013,1,0,1
360290014,3,3,6
360290015,1,0,1
360290016,1,0,1
360290019,1,1,2
360290022,0,1,1
360290024,1,0,1
360290025,4,47,51
360290027,1,0,1
360290028,1,0,1
360290030,0,1,1
360290031,34,111,145
360290032,3,2,5
360290033,9,3,12
360290037,0,1,1
360290038,0,1,1
360290039,18,98,116
360290040,2,1,3
360290041,1,0,1
360290043,1,8,9
360290044,10,21,31
360290045,17,44,61
360290046,112,109,221
360290047,1,1,2
360290048,8,4,12
360290049,8,4,12
360290050,3,1,4
360290051,0,9,9
360290052,13,32,45
360290053,3,5,8
360290054,24,40,64
360290055,1,1,2
360290056,1,0,1
360290057,1,2,3
360290058,4,1,5
360290059,1,0,1
360290061,2,1,3
360290062,3,7,10
360290063,15,26,41
360290064,4,4,8
360290065,45,76,121
360290066,23,27,50
360290067,58,135,193
360290068,2,9,11
360290069,1,1,2
360290070,1,0,1
360290071,2,3,5
360290072,7,17,24
360290073,27,28,55
360290075,0,1,1
360290076,3,1,4
360290077,1,1,2
360290078,1,1,2
360290079,13,21,34
360290080,14,9,23
360290081,26,25,51
360290082,18,29,47
360290083,3,0,3
360290085,1,1,2
360290086,3,4,7
360290087,3,8,11
360290088,0,2,2
360290089,9,38,47
360290090,176,270,446
360290091,126,181,307
360290092,28,44,72
360290093,17,14,31
360290094,43,71,114
360290095,47,90,137
360290096,38,127,165
360290097,2,5,7
360290098,3,0,3
360290099,2,0,2
360290100,3,2,5
360290101,9,13,22
360290102,21,9,30
360290103,1,0,1
360290104,1,1,2
360290105,1,3,4
360290106,3,0,3
360290107,14,8,22
360290108,64,32,96
360290109,4,3,7
360290110,0,1,1
360290112,6,4,10
360290113,1,1,2
360290116,12,5,17
360290117,4,27,31
360290118,6,6,12
360290119,4,9,13
360290120,11,20,31
360290123,1,2,3
360290125,9,1,10
360290126,3,11,14
360290128,4,0,4
360290129,0,5,5
360290130,2,0,2
360290131,11,14,25
360290132,13,18,31
360290133,1,3,4
360290134,11,8,19
360290135,30,68,98
360290136,4,17,21
360290137,46,33,79
360290138,9,18,27
360290139,6,4,10
360290140,7,8,15
360290141,7,15,22
360290142,18,14,32
360290143,6,1,7
360290144,4,1,5
360290145,5,1,6
360290146,38,80,118
360290147,11,24,35
360290148,5,3,8
360290149,4,3,7
360290150,3,8,11
360290151,5,3,8
360290152,2,4,6
360290153,8,6,14
360290154,6,5,11
360290155,2,2,4
360290156,1,1,2
360290157,4,2,6
360290158,3,1,4
360290159,23,2,25
360290160,0,4,4
360319601,0,4,4
360319602,0,1,1
360319603,1,2,3
360319604,3,3,6
360319605,4,10,14
360319606,2,1,3
360319608,2,0,2
360319609,3,4,7
360319610,4,1,5
360319611,1,0,1
360319612,4,3,7
360319614,1,0,1
360339501,2,3,5
360339503,1,2,3
360339504,6,6,12
360339505,17,8,25
360339508,1,2,3
360339509,14,25,39
360339510,5,1,6
360339511,7,3,10
360339913,1,0,1
360350605,1,1,2
360350706,1,0,1
360350721,0,1,1
360350724,0,1,1
360359506,1,0,1
360359902,1,2,3
360359903,1,0,1
360359904,0,1,1
360359906,1,6,7
360359909,10,6,16
360359910,15,7,22
360359911,6,1,7
360359912,3,0,3
360359913,6,5,11
360359914,0,1,1
360359915,3,1,4
360379501,2,2,4
360379502,1,0,1
360379503,2,1,3
360379504,1,1,2
360379505,3,4,7
360379506,5,4,9
360379507,2,2,4
360379508,12,17,29
360379509,6,13,19
360379511,0,2,2
360379512,4,2,6
360379513,1,0,1
360379514,1,0,1
360390801,0,2,2
360390802,4,1,5
360390803,2,0,2
360390804,3,2,5
360390805,4,0,4
360390806,1,2,3
360390807,2,2,4
360390809,2,2,4
360390810,1,3,4
360390811,5,2,7
360419503,1,1,2
360419505,0,1,1
360419506,2,1,3
360430101,2,0,2
360430102,0,1,1
360430103,5,3,8
360430104,2,1,3
360430105,2,0,2
360430107,3,3,6
360430108,6,1,7
360430109,0,1,1
360430110,3,2,5
360430111,0,1,1
360430112,10,1,11
360430115,4,2,6
360430208,0,3,3
360450601,3,3,6
360450602,5,2,7
360450603,2,2,4
360450604,5,3,8
360450606,1,1,2
360450607,1,2,3
360450608,4,3,7
360450609,7,8,15
360450610,2,1,3
360450611,7,3,10
360450612,0,1,1
360450613,1,1,2
360450614,1,0,1
360450615,3,1,4
360450616,0,1,1
360450617,2,2,4
360450618,5,7,12
360450619,25,56,81
360450620,7,19,26
360450621,4,6,10
360450622,8,5,13
360450624,3,9,12
360470001,10,21,31
360470002,1,0,1
360470003,26,33,59
360470005,35,48,83
360470007,23,53,76
360470009,36,29,65
360470011,2,0,2
360470013,6,12,18
360470018,3,2,5
360470021,1,3,4
360470022,16,8,24
360470027,4,5,9
360470029,4,1,5
360470030,6,8,14
360470031,53,78,131
360470033,1,2,3
360470034,15,11,26
360470035,4,7,11
360470036,15,20,35
360470037,5,2,7
360470038,7,5,12
360470039,2,3,5
360470040,15,9,24
360470041,4,6,10
360470042,5,11,16
360470043,6,7,13
360470045,12,18,30
360470046,5,6,11
360470047,4,8,12
360470048,6,4,10
360470049,78,68,146
360470050,18,17,35
360470051,7,6,13
360470052,21,20,41
360470054,39,26,65
360470056,18,23,41
360470057,0,1,1
360470058,30,11,41
360470059,0,1,1
360470060,10,5,15
360470062,17,25,42
360470063,4,1,5
360470064,17,25,42
360470065,13,9,22
360470066,15,7,22
360470067,9,8,17
360470068,11,11,22
360470069,5,6,11
360470070,2,3,5
360470071,1,0,1
360470074,10,0,10
360470075,4,11,15
360470076,4,2,6
360470077,2,5,7
360470078,5,2,7
360470080,5,1,6
360470082,2,2,4
360470084,1,1,2
360470088,3,1,4
360470092,3,1,4
360470094,8,9,17
360470096,1,3,4
360470098,0,2,2
360470100,3,2,5
360470101,2,1,3
360470102,8,0,8
360470104,6,3,9
360470106,0,4,4
360470108,15,13,28
360470110,1,2,3
360470112,5,2,7
360470114,66,93,159
360470116,1,6,7
360470117,2,1,3
360470118,6,3,9
